name_last,name_first,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs
Turnbull,Spencer,605513.0,turns003,turnbsp01,turnbu000spe,16207
Squires,Mike,122628.0,squim001,squirmi01,squire001mic,1012371
Stegman,Dave,122716.0,stegd001,stegmda01,stegma001dav,1012460
Carr,Lew,112029.0,carrl101,carrle01,carr--001lew,1001994
Pedrique,Al,120349.0,pedra001,pedrial01,pedriq001alf,1010121
Shepardson,Ray,122124.0,shepr101,shepara01,shepar001ray,1011865
Dennick,Ryan,572810.0,dennr001,denniry01,dennic001rya,9261
Madden,Frank,118108.0,maddf101,maddefr01,madden001fra,1007940
Barton,Bob,110648.0,bartb101,bartobo01,barton003rob,1000630
Riddlemoser,Dorsey,121191.0,riddd101,riddldo01,riddle002dor,1010945
Johnson,Nick,276376.0,johnn001,johnsni01,johnso001nic,828
Dillon,Packy,113372.0,dillp102,dillopa01,dillon001pac,1003306
Danks,Jordan,458668.0,dankj002,danksjo02,danks-001jor,9187
Kelso,Bill,116965.0,kelsb101,kelsobi01,kelso-001wil,1006820
Spriggs,George,122615.0,sprig101,sprigge01,sprigg002geo,1012359
Marty,Joe,118385.0,martj102,martyjo01,marty-001jos,1008205
Winker,Jesse,608385.0,winkj002,winkeje01,winker001jes,13590
Zanni,Dom,124742.0,zannd101,zannido01,zanni-001dom,1014417
Melillo,Kevin,448590.0,melik001,melilke01,melill001kev,8278
Keagle,Greg,116871.0,keagg001,keaglgr01,keagle001gre,1006726
Adams,Matt,571431.0,adamm002,adamsma01,adams-001mat,9393
Gross,Gabe,408212.0,grosg002,grossga01,gross-001gab,2184
Piccard,,817743.0,piccu101,picca01,piccar000---,nan
Price,David,456034.0,pricd001,priceda01,price-004dav,3184
Zauchin,Norm,124747.0,zaucn101,zauchno01,zauchi001nor,1014422
Washington,Jasper,816716.0,washj101,washija01,washin000jap,nan
López,Héctor,117918.0,lopeh101,lopezhe01,lopez-002hec,1007755
Davis,Wiley,113145.0,daviw103,daviswi01,davis-020wil,1003087
Gutiérrez,Ricky,115263.0,gutir001,gutieri01,gutier001ric,387
Davis,Bill,113097.0,davib106,davisbi01,davis-004art,1003034
Woodward,Chris,218595.0,woodc001,woodwch01,woodwa001chr,1329
Helfrich,Ty,115726.0,helft101,helfrty01,helfri001emo,1005612
Murphy,Dwayne,119551.0,murpd002,murphdw01,murphy001dwa,1009359
Tyler,Kyle,667725.0,tylek001,tylerky01,tyler-000kyl,22092
Harrison,Bob,115542.0,harrb114,harribo02,harris017rob,1005401
Stinson,,817083.0,stinu101,stins02,stinso007---,nan
Wisdom,Patrick,621550.0,wisdp001,wisdopa01,wisdom000pat,13602
Hudson,Kyle,543340.0,hudsk001,hudsoky01,hudson001kyl,3658
Delaney,Art,113225.0,delaa101,delanar01,delane001art,1003162
Green,Grant,502205.0,greeg002,greengr01,green-001gra,10053
Cordova,Marty,112682.0,cordm001,cordoma01,cordov001mar,132
Charleston,Red,820101.0,charr101,charlre01,charle000red,nan
Marentette,Leo,118281.0,marel101,marenle01,marent001leo,1008104
Rodríguez,Rosario,121364.0,rodrr003,rodriro02,rodrig001ros,1011112
Hogg,Bill,116050.0,hoggb101,hoggbi01,hogg--002wil,1005927
Kreidler,Ryan,668952.0,kreir001,kreidry01,kreidl000rya,25867
Sittinger,Brandyn,670087.0,sittb001,sittibr01,sittin000bra,19192
Smith,Pete,122444.0,smitp102,smithpe01,smith-004pet,1012190
Cormier,Rheal,112690.0,cormr001,cormirh01,cormie001rhe,952
Pennyfeather,Will,120387.0,pennw001,pennywi01,pennyf001wil,1010163
Brown,Tom,111595.0,browt102,brownto01,brown-012tho,1001562
Boland,Ed,111167.0,bolae101,bolaned01,boland001edw,1001138
Márquez,Brailyn,666622.0,marqb001,marqubr01,marque001bra,21896
Schacht,Al,121754.0,schaa101,schacal01,schach001ale,1011503
Stinson,Josh,502139.0,stinj001,stinsjo01,stinso001jos,3219
Dunne,Mike,113642.0,dunnm001,dunnemi01,dunne-001mic,1003570
Cipriani,Frank,112296.0,ciprf101,ciprifr01,cipria002fra,1002244
Burrows,John,111774.0,burrj101,burrojo01,burrow001joh,1001732
Criscione,Dave,112830.0,crisd102,criscda01,crisci001dav,1002771
Morillo,Juan,434623.0,morij001,morilju01,morill001jua,3369
LaRose,John,117511.0,laroj101,larosjo01,larose001hen,1007357
Crochet,Garrett,676979.0,crocg001,crochga01,croche000gar,27463
Dunn,Todd,113641.0,dunnt001,dunnto01,dunn--001tod,1003579
Marte,Luis,501687.0,martl003,martelu01,marte-002lui,8651
Taylor,Beau,607333.0,taylb003,taylobe11,taylor000bea,12384
Brazell,Craig,425513.0,brazc001,brazecr01,brazel001cra,2081
Tracy,Matt,595441.0,tracm001,tracyma01,tracy-001mat,12240
Hamilton,Dave,115379.0,hamid101,hamilda01,hamilt001dav,1005271
Montz,Luke,452215.0,montl002,montzlu01,montz-001luk,6601
Burke,Greg,457566.0,burkg001,burkegr01,burke-001gre,6282
Fryman,Woodie,114466.0,frymw101,frymawo01,fryman001woo,1004381
García,Jason,592329.0,garcj005,garcija03,garcia002jas,12143
Plympton,Jeff,120632.0,plymj001,plympje01,plympt001jef,1010401
Brice,Austin,592169.0,brica001,briceau01,brice-001aus,17237
Tseng,Jen-Ho,627500.0,tsenj001,tsengje01,tseng-000jen,15524
Browne,George,111605.0,browg102,brownge01,browne001geo,1001519
De Paula,Jorge,425428.0,depaj002,depaujo01,depaul001jor,1827
Martínez,Dennis,118371.0,martd001,martide01,martin016jos,1008161
Davidson,Matt,571602.0,davim005,davidma02,davids002mat,7226
Ross,Howard,817435.0,rossh101,rossho01,ross--000har,nan
Campbell,Bruce,111922.0,campb102,campbbr01,campbe001bru,1001875
Miller,Bill,119131.0,millb112,millebi03,miller011wil,1008872
O'Dea,Ken,119929.0,odeak101,o'deake01,odea--001jam,1009722
Napoleon,Larry,818005.0,napol101,napolla01,napole000lar,nan
Whisenhunt,Carson,687931.0,whisc001,whiseca01,whisen000car,nan
Nagle,Judge,119639.0,naglj101,nagleju01,nagle-002wal,1009437
May,Trevor,543507.0,may-t001,maytr01,may---001tre,6398
Estrada,Jeremiah,669093.0,estrj002,estraje01,estrad000jer,22210
O'Rourke,Mike,120060.0,oroum101,o'roumi01,orourk001mik,1009842
Fredrickson,Scott,114396.0,freds001,fredrsc01,fredri001sco,1004312
Peguero,Carlos,451713.0,peguc001,pegueca01,peguer001car,8760
Purner,Oscar,120809.0,purno101,purneos01,purner001osc,1010574
Ortega,José,514639.0,ortej001,ortegjo01,ortega007jos,9651
Davis,Khris,501981.0,davik003,daviskh01,davis-001khr,9112
Watkins,Pat,123980.0,watkp001,watkipa01,watkin003wil,1013672
Grace,Mike,115009.0,gracm101,gracemi01,grace-003mic,1004914
Tompkins,Chuck,123391.0,tompc101,tompkch01,tompki001cha,1013113
Mapes,Cliff,118271.0,mapec101,mapescl01,mapes-001cli,1008094
Shelton,Skeeter,122119.0,shels101,sheltsk01,shelto001and,1011861
Turbeville,George,123504.0,turbg101,turbege01,turbev001geo,1013220
McCurine,Jim,818243.0,mccuj101,mccurji01,mccuri000jam,nan
Pritchett,Wilbert,817665.0,pritw101,pritcwi01,pritch003wil,nan
LaMarque,Jim,818572.0,lamaj102,lamarji01,lamarq000jim,nan
Mansell,Tom,118254.0,manst101,manseto01,mansel001tom,1008079
Gregory,Frank,115119.0,gregf101,gregofr01,gregor003fra,1005023
Rizzo,Johnny,121256.0,rizzj101,rizzojo01,rizzo-001joh,1011009
Marmól,Carlos,461791.0,marmc001,marmoca01,marmol001car,2790
Mahler,Rick,118162.0,mahlr001,mahleri01,mahler001ric,1007988
Sadler,Carl,424725.0,sadlc001,sadleca01,sadler001wil,1568
Cole,A. J.,595918.0,colea002,coleaj01,cole--001aj-,11467
Marrero,Deven,571918.0,marrd001,marrede01,marrer001dev,13325
Waldron,Matt,663362.0,waldm003,waldrma01,waldro000mat,25550
Bruce,Lou,111614.0,brucl101,brucelo01,bruce-001lou,1001574
Priest,Eddie,133222.0,priee001,priesed01,priest001edd,1010534
McFadden,Guy,118668.0,mcfag101,mcfadgu01,mcfadd001guy,1008485
Garcia,Greg,594824.0,garcg002,garcigr01,garcia001gre,10951
O'Loughlin,Patrick,117936.0,lougu101,lough01,loughr001bil,nan
Walsh,Joe,123884.0,walsj103,walshjo04,walsh-005jos,1013578
Batiste,Kevin,110685.0,batik001,batiske01,batist001kev,1000665
Britton,John,820382.0,britj104,brittjo01,britto000joh,nan
Sias,George,817266.0,siasg101,siasge01,sias--000geo,nan
Moschitto,Ross,119431.0,moscr101,moschro01,moschi001ros,1009237
Drauby,Jake,113550.0,drauj101,draubja01,drauby001jak,1003485
Martínez,Edgar,118365.0,marte001,martied01,martin001edg,1086
Cabrera,Luis,820233.0,cabrl101,cabrelu01,cabrer004lui,nan
Reynoso,Armando,121117.0,reyna001,reynoar02,reynos001mar,72
Rosebraugh,Rosie,121457.0,rosez101,rosebze01,rosebr001ros,1011202
Campbell,Kristian,692225.0,campk002,campbkr01,campbe000kri,nan
Rodríguez,Eduardo,593958.0,rodre004,rodried05,rodrig006edu,13164
Theobald,Ron,123221.0,theor101,theobro01,theoba001ron,1012949
Richard,Chris,276537.0,richc001,richach01,richar001chr,163
Tate,Stu,123105.0,tates001,tatest01,tate--001stu,1012839
Bankston,Wes,457821.0,bankw002,bankswe01,bankst001wes,4661
Woods,Clarence,124559.0,woodc101,woodscl01,woods-001cla,1014235
Susko,Pete,122993.0,suskp101,suskope01,susko-001pet,1012732
Goodman,Billy,114952.0,goodb101,goodmbi01,goodma003wil,1004856
Wilson,Steven,621051.0,wilss002,wilsost02,wilson007ste,20353
Hoak,Don,115988.0,hoakd101,hoakdo01,hoak--001don,1005866
Missouri,Jim,818128.0,missj102,missoji01,missou000jim,nan
Burnett,Hercules,111738.0,burnh101,burnehe01,burnet003her,1001697
Conwell,Ed,112615.0,conwe101,conweed01,conwel001edw,1002559
Firova,Dan,114144.0,firod001,firovda01,firova001dan,1004064
Browne,Pidge,111607.0,browp103,brownpi01,browne001pre,1001555
Pereira,José,817799.0,perej104,pereijo01,pereir000jos,nan
Roth,Braggo,121489.0,rothb102,rothbr01,roth--005rob,1011238
Bailey,Fred,110442.0,bailf101,bailefr01,bailey002fre,1000422
Foppert,Jesse,425817.0,foppj001,foppeje01,fopper001jes,1688
Williams,Austen,657117.0,willa003,williau01,willia001aus,16309
Good,Wilbur,114944.0,goodw101,goodwi01,good--002wil,1004865
Abercrombie,Reggie,430631.0,aberr001,abercre01,abercr001reg,2187
Madden,Mike,118110.0,maddm001,maddemi01,madden001mic,1007944
Taveras,Willy,430838.0,tavew001,taverwi01,tavera001wil,1876
Gray,Jon,592351.0,grayj003,grayjo02,gray--001jon,14916
Schesler,Dutch,121806.0,sched101,schesdu01,schesl001cha,1011556
Dallas,Porter,819891.0,dallp101,dallapo01,dallas000por,nan
Parmley,Ian,622210.0,parmi001,parmlia01,parmle000ian,13821
Jordan,Brian,116747.0,jordb001,jordabr01,jordan001bri,658
Lester,Josh,623507.0,lestj002,lestejo02,lester000jos,17737
Piez,Sandy,120573.0,piezs101,piezsa01,piez--001cha,1010343
Tingley,Ron,123352.0,tingr001,tinglro01,tingle001ron,1013074
Hensley,Chuck,115796.0,hensc001,henslch01,hensle001cha,1005680
Miller,Charlie,119061.0,millc102,millech03,miller010cha,1008881
Bedrosian,Cam,592135.0,bedrc001,bedroca01,bedros001cam,13360
Billingsley,Chad,451532.0,billc001,billich01,billin003cha,5842
Huff,George,492653.0,huffg801,huffge99,huff--002geo,nan
Spencer,Ben,122585.0,spenb101,spencbe01,spence001llo,1012318
Miller,Chuck,119062.0,millc101,millech02,miller014cha,1008880
McCormick,Mike,118599.0,mccom102,mccormi01,mccorm003mic,1008418
Stewart,Sammy,122783.0,stews001,stewasa01,stewar002sam,1012528
Young,Maurice,816429.0,younm101,youngma04,young-000mau,nan
Ford,Gene,114301.0,fordg102,fordge02,ford--001eug,1004220
Young,Charlie,124687.0,younc103,youngch01,young-001cha,1014365
Steevens,Morrie,122714.0,steem101,steevmo01,steeve001mor,1012458
Cousins,Scott,502161.0,couss001,cousisc01,cousin001sco,173
Redd,Ulysses,817601.0,reddu101,reddul01,redd--000uly,nan
Sánchez,Raúl,817377.0,sancr102,sanchra02,sanche002ama,nan
Truby,Chris,150067.0,trubc001,trubych01,truby-001chr,799
Boehler,George,111142.0,boehg101,boehlge01,boehle001geo,1001114
Lyons,Terry,118054.0,lyont103,lyonste02,lyons-001ter,1007888
Laker,Tim,117420.0,laket001,lakerti01,laker-001tim,1681
Scott,Joe,817326.0,scotj107,scottjo05,scott-002jos,nan
Rutschman,Adley,668939.0,rutsa001,rutscad01,rutsch000adl,26288
Camper,Cardell,111942.0,campc102,campeca01,camper001car,1001894
Mesoraco,Devin,519023.0,mesod001,mesorde01,mesora001dev,5666
Thompson,Trayce,572204.0,thomt002,thomptr01,thomps003tra,9952
Bonilla,Bobby,111199.0,bonib001,bonilbo01,bonill001rob,1001168
Manda,Carl,118227.0,mandc101,mandaca01,manda-001car,1008052
Denman,Brian,113267.0,denmb101,denmabr01,denman001bri,1003205
O'Leary,Charley,119973.0,oleac101,o'leach01,oleary001cha,1009765
Paulsen,Gil,120311.0,paulg101,paulsgi01,paulse001gui,1010083
Muno,Daniel,594940.0,munod001,munoda01,muno--001dan,12214
Jenkins,Honey,818818.0,jenkh102,jenkiho02,jenkin000hon,nan
Brooks,Sidney,820366.0,broos101,brooksi01,brooks000sid,nan
Seánez,Rudy,121955.0,seanr001,seaneru01,seanez001rud,1279
Harris,Ned,115533.0,harrn101,harrine01,harris008rob,1005426
Walker,Edsall,816770.0,walke103,walkeed02,walker000eds,nan
Carter,Bill,820154.0,cartb102,cartebi01,carter000bil,nan
Chappas,Harry,112207.0,chaph101,chappha01,chappa001har,1002154
Harkness,Spec,115478.0,harks101,harknsp01,harkne001fre,1005365
Silva,Carlos,400067.0,silvc001,silvaca01,silva-001car,973
Thompson,Bobby,123275.0,thomb106,thompbo01,thomps001bob,1013002
Lee,,818532.0,,lee04,lee---064---,nan
Holmes,Clay,605280.0,holmc001,holmecl01,holmes002cla,13649
Edmondson,Paul,113746.0,edmop101,edmonpa01,edmond001pau,1003680
Tomer,George,123386.0,tomeg101,tomerge01,tomer-001geo,1013109
Barnes,Fred,820591.0,barnf103,barnefr03,barner000---,nan
May,Carlos,118468.0,may-c101,mayca01,may---001car,1008291
Wilhelm,Spider,124258.0,wilhs101,wilhesp01,wilhel001cha,1013948
Rosselli,Joe,121482.0,rossj001,rossejo01,rossel001jos,1011228
Mallonee,Jule,118201.0,mallj102,malloju01,mallon001jul,1008030
Ellis,Mark,407885.0,ellim001,ellisma01,ellis-001mar,1443
Zeider,Rollie,124754.0,zeidr101,zeidero01,zeider001rol,1014428
Puello,César,527049.0,puelc001,puellce01,puello001ces,7216
Harris,Wilmer,819144.0,harrw101,harriwi11,harris026wil,nan
Todd,Jackson,123373.0,toddj101,toddja01,todd--001jac,1013096
Battle,Rufus,820563.0,battr101,battlru01,battle004---,nan
Uhalt,Frenchy,123547.0,uhalf101,uhaltfr01,uhalt-001ber,1013263
Easterling,Paul,113710.0,eastp101,eastepa01,easter001pau,1003641
Meador,Johnny,118889.0,meadj101,meadojo01,meador001joh,1008704
Manzardo,Kyle,700932.0,manzk001,manzaky01,manzar000kyl,nan
Graves,Bob,819305.0,gravb101,gravebo01,graves000bob,nan
Griffin,Pat,115145.0,grifp102,griffpa01,griffi001pat,1005049
Malinosky,Tony,118193.0,malit101,malinto01,malino001ant,1008018
Brown,Keith,111565.0,browk002,brownke02,brown-003kei,1001534
Jumonville,George,116791.0,jumog101,jumonge01,jumonv001geo,1006649
Peploski,Henry,120392.0,peplh101,peplohe01,peplos001hen,1010168
Ramsey,Lane,682010.0,ramsl001,ramsela02,ramsey000lan,25071
Aude,Rich,110375.0,auder001,auderi01,aude--001ric,1000361
Hill,Pete,819009.0,hillp102,hillpe99,hill--001pet,nan
Taylor,Fred,123136.0,taylf101,taylofr01,taylor002fre,1012871
Judge,Aaron,592450.0,judga001,judgeaa01,judge-001aar,15640
Kerlin,Orie,117011.0,kerlo101,kerlior01,kerlin001ori,1006864
Gómez,Leo,114911.0,gomel001,gomezle02,gomez-001leo,1004822
Giles,Brian,114788.0,gileb001,gilesbr01,giles-001bri,1004702
Twombly,George,123532.0,twomg101,twombge01,twombl002geo,1013248
Hill,Lee,819016.0,hilll101,hillle01,hill--000lee,nan
Sutcliffe,Butch,122994.0,sutcb101,sutclbu01,sutcli001cha,1012733
Lahti,Jeff,117412.0,lahtj001,lahtije01,lahti-002jef,1007257
Taylor,Jack,123145.0,taylj102,tayloja01,taylor004jac,1012878
Storey,Mickey,493547.0,storm001,storemi01,storey002mic,4721
Wesley,Edgar,816669.0,wesle101,wesleed01,wesley000edg,nan
Snyder,Jack,137204.0,snydj102,snydeja01,snyder005joh,1012248
Cintrón,Alex,400090.0,cinta001,cintral01,cintro001ale,50
Locke,Ron,117852.0,lockr101,lockero01,locke-001ron,1007691
Hardy,Alex,115461.0,harda101,hardyal01,hardy-001dav,1005348
Vasquez,Andrew,607755.0,vasqa002,vasquan02,vasque002and,19482
Stewart,Shannon,122784.0,stews002,stewash01,stewar001sha,1322
Hunter,Herb,116333.0,hunth101,huntehe01,hunter002her,1006202
White,Ed,124166.0,white106,whiteed01,white-005edw,1013867
Noles,Dickie,119825.0,noled001,nolesdi01,noles-001dic,1009620
Martínez,Ramón,134002.0,martr003,martira03,martin006ram,1120
Santovenia,Nelson,121700.0,santn001,santone01,santov001nel,1011445
Arundel,Harry,110343.0,arunh101,arundha01,arunde001har,1000330
Sheppard,John,122127.0,shepj101,sheppjo01,sheppa001joh,1011868
Oldfield,Dave,119968.0,oldfd101,oldfida01,oldfie001dav,1009760
Lolich,Mickey,117875.0,lolim101,lolicmi01,lolich001mic,1007712
Moody,Eric,119276.0,moode001,moodyer01,moody-001eri,1009080
Lindaman,Vive,117776.0,lindv101,lindavi01,lindam001viv,1007612
Cueto,Johnny,456501.0,cuetj001,cuetojo01,cueto-001joh,6893
Blankenship,Homer,111078.0,blanh101,blankho01,blanke001hom,1001049
Boyd,Jason,150150.0,boydj001,boydja02,boyd--002jas,1020
Crisp,Coco,424825.0,crisc001,crispco01,crisp-001cov,1572
Schofield,Dick,121853.0,schod101,schofdi01,schofi003joh,1011601
Young,Anthony,124685.0,youna001,youngan01,young-002ant,1014362
Borders,Pat,111232.0,bordp001,bordepa01,border001pat,1068
Maloney,Matt,476011.0,malom001,malonma02,malone001mat,9920
Fernandez,Sid,114074.0,ferns001,fernasi01,fernan001cha,1004001
Barnes,Vet,820584.0,barnv103,barneve01,barnes000ed-,nan
Bluejacket,Jim,111122.0,bluej101,bluejji01,blueja001jam,1001092
Joseph,Kevin,276529.0,josek001,josepke01,joseph001kev,1160
Romo,Sergio,489265.0,romos001,romose01,romo--001ser,9817
Brito,Tilson,111483.0,britt001,britoti01,brito-001til,1001446
Peguero,Francisco,501317.0,peguf001,peguefr01,peguer001fra,5496
Carew,Rod,111986.0,carer001,carewro01,carew-001rod,1001942
Ferrazzi,Bill,114084.0,ferrb102,ferrabi01,ferraz001wil,1004004
Valdés,Faustino,816851.0,valdf102,valdefa01,valdes000fau,nan
Thompson,Derek,425663.0,thomd002,thompde01,thomps001der,2126
Keeler,Willie,116891.0,keelw101,keelewi01,keeler001wil,1006747
Slocumb,Heathcliff,122329.0,sloch001,slocuhe01,slocum001hea,1012069
Calvo,Jack,111899.0,calvj101,calvoja01,calvo-001jac,1001855
Castillo,Carlos,112111.0,castc002,castica02,castil002car,1002060
Barber,Turner,110552.0,barbt101,barbetu01,barber001tyr,1000532
Dolan,Cozy,113423.0,dolac102,dolanco02,dolan-001alb,1003361
Valentine,Bob,123615.0,valeb103,valenbo01,valent001bob,1013323
Unroe,Tim,123568.0,unrot001,unroeti01,unroe-001tim,1013284
Stallings,Jacob,607732.0,stalj001,stallja01,stalli002jac,13723
Burdick,Peyton,680814.0,burdp001,burdipe01,burdic000pey,25459
Hellings,,115728.0,hellu101,helli01,hellin001---,1005613
Ross,Tyson,475115.0,rosst001,rossty01,ross--001tys,7872
Sweeney,Bill,123043.0,sweeb103,sweenbi01,sweene001bil,1012770
Collum,Jackie,112523.0,collj102,colluja01,collum001jac,1002469
Kiefer,Joe,117038.0,kiefj101,kiefejo01,kiefer002jos,1006891
Swartz,Bud,123028.0,swarb101,swartbu01,swartz001she,1012764
Burke,Brock,656271.0,burkb001,burkebr01,burke-001bro,17968
Bowden,Ben,641386.0,bowdb001,bowdebe01,bowden000ben,20198
Nootbaar,Lars,663457.0,nootl001,nootbla01,nootba000lar,21454
Edgin,Josh,572831.0,edgij001,edginjo01,edgin-001jos,10796
Schmidt,Dave,121829.0,schmd101,schmida02,schmid003dav,1011581
Rom,Drew,680723.0,rom-d001,romdr01,rom---000dre,24602
Smith,,817217.0,,smith16,smith-269---,nan
LeMahieu,DJ,518934.0,lemad001,lemahdj01,lemahi001dj-,9874
Knoll,Punch,117200.0,knolp101,knollpu01,knoll-001cha,1007048
Porter,Jay,120681.0,portj101,porteja01,porter001j--,1010454
Spragins,Homer,122610.0,sprah102,spragho01,spragi001hom,1012357
Johnson,Jack,818756.0,johnj112,johnsja04,johnso007jac,nan
Reyes,Víctor,622682.0,reyev001,reyesvi01,reyes-002vic,15487
Wojciechowski,Steve,124500.0,wojcs001,wojcist01,wojcie001ste,1014181
Schwinden,Chris,452737.0,schwc001,schwich01,schwin001chr,7851
Gregg,Kevin,276514.0,gregk001,greggke01,gregg-001kev,1793
Washington,Claudell,123962.0,washc001,washicl01,washin001cla,1013654
Méndez,Adalberto,458657.0,menda001,mendead01,mendez001ada,3752
Morrison,Logan,489149.0,morrl001,morrilo01,morris001log,9205
Dascenzo,Doug,113062.0,dascd001,dascedo01,dascen001dou,1002998
O'Neal,Oran,120013.0,oneas101,o'neask01,oneal-001ora,1009803
Dunand,Joe,656388.0,dunaj001,dunanjo01,dunand000jos,19727
Tillman,Rusty,123345.0,tillr001,tillmru01,tillma001ker,1013068
Lee,Chase,695445.0,lee-c005,leech02,lee---016cha,nan
Murphy,Mike,119565.0,murpm102,murphmi01,murphy008mic,1009371
Johns,Tommy,116554.0,johnt104,johnsto01,johns-001tom,1006507
Maddern,Clarence,118115.0,maddc101,maddecl01,madder001cla,1007939
Jones,,818700.0,,jones16,jones-221---,nan
MacPherson,Harry,118104.0,macph101,macphha01,macphe001har,1007933
Blackwell,Tim,111050.0,blact101,blackti01,blackw001tim,1001022
Lafitte,Ed,117405.0,lafie101,lafited01,lafitt001edw,1007250
Meinert,Walt,118917.0,meinw101,meinewa01,meiner001wal,1008732
Cullop,Nick,112926.0,culln102,culloni02,cullop001hen,1002865
Spearman,Charlie,817134.0,speac101,spearch01,spearm000cha,nan
Allison,Milo,110174.0,allim101,allismi01,alliso001mil,1000170
Friedrichs,Bob,114436.0,frieb104,friedbo01,friedr001rob,1004351
Welch,Tub,124060.0,welct102,welchtu01,welch-001tub,1013761
Reeder,Icicle,121004.0,reedi101,reedeic01,reeder001ici,1010764
Matos,Luis,275928.0,matol001,matoslu01,matos-002lui,152
de los Santos,Ramón,113244.0,delor101,delosra01,deloss001ram,1003181
Oyler,Andy,120147.0,oylea101,oyleran01,oyler-001and,1009928
Tábata,José,467798.0,tabaj002,tabatjo01,tabata001jos,2411
Barría,Jaime,642545.0,barrj003,barrija01,barria000jai,18356
Faircloth,Rags,113982.0,fairr102,faircra01,faircl001jam,1003904
Wood,Jake,124533.0,woodj107,woodja01,wood--001jac,1014220
Manske,Lou,118255.0,mansl101,mansklo01,manske001lou,1008080
MacKenzie,Gordon,118095.0,mackg101,mackego01,macken001hen,1007918
Martin,Morrie,118347.0,martm101,martimo01,martin001mor,1008184
Sherry,Fred,122142.0,sherf101,sherrfr01,sherry001fre,1011882
Johnson,Mex,818740.0,johnm103,johnsme01,johnso002byr,nan
Fiall,Tom,819553.0,fialt101,fiallto01,fiall-000tom,nan
Reynolds,Charlie,121104.0,reync101,reynoch02,reynol006cha,1010866
Day,Connie,819826.0,day-c102,dayco01,day---000con,nan
Peña,Tony,430640.0,penat002,penato02,pena--001ton,2240
Dishman,Glenn,113389.0,dishg001,dishmgl01,dishma001gle,1003324
Goodwin,Clyde,114956.0,goodc101,goodwcl01,goodwi001cly,1004862
